InventoryId,Store,Brand,Description,Size,SalesQuantity,SalesDollars,SalesPrice,SalesDate,Volume,Classification,ExciseTax,VendorNo,VendorName
1_HARDERSFIELD_12994,1,12994,Acrobat Pnt Gris Oregon,750mL,2,23.98,11.99,2024-01-25,750.0,2,0.22,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_13081,1,13081,Dom Ferret Pouilly Fuisse,750mL,1,30.99,30.99,2024-01-22,750.0,2,0.11,4692,KOBRAND CORPORATION        
1_HARDERSFIELD_1309,1,1309,Makers Mark Cask Strength,750mL,1,59.99,59.99,2024-01-21,750.0,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_13097,1,13097,Menage a Trois Chard,750mL,1,10.99,10.99,2024-01-16,750.0,2,0.11,8892,TRINCHERO FAMILY ESTATES   
1_HARDERSFIELD_13097,1,13097,Menage a Trois Chard,750mL,1,10.99,10.99,2024-01-22,750.0,2,0.11,8892,TRINCHERO FAMILY ESTATES   
1_HARDERSFIELD_13097,1,13097,Menage a Trois Chard,750mL,1,10.99,10.99,2024-01-23,750.0,2,0.11,8892,TRINCHERO FAMILY ESTATES   
1_HARDERSFIELD_13097,1,13097,Menage a Trois Chard,750mL,1,10.99,10.99,2024-01-31,750.0,2,0.11,8892,TRINCHERO FAMILY ESTATES   
1_HARDERSFIELD_13124,1,13124,Shaya Verdejo Old Vines Whit,750mL,3,44.97,14.99,2024-01-16,750.0,2,0.34,9552,M S WALKER INC             
1_HARDERSFIELD_13124,1,13124,Shaya Verdejo Old Vines Whit,750mL,2,29.98,14.99,2024-01-23,750.0,2,0.22,9552,M S WALKER INC             
1_HARDERSFIELD_13141,1,13141,Noble Vines 181 Merlot Lodi,750mL,2,21.98,10.99,2024-01-03,750.0,2,0.22,2242,DELICATO VINEYARDS INC     
1_HARDERSFIELD_13141,1,13141,Noble Vines 181 Merlot Lodi,750mL,2,21.98,10.99,2024-01-17,750.0,2,0.22,2242,DELICATO VINEYARDS INC     
1_HARDERSFIELD_13141,1,13141,Noble Vines 181 Merlot Lodi,750mL,1,10.99,10.99,2024-01-23,750.0,2,0.11,2242,DELICATO VINEYARDS INC     
1_HARDERSFIELD_13141,1,13141,Noble Vines 181 Merlot Lodi,750mL,2,21.98,10.99,2024-01-26,750.0,2,0.22,2242,DELICATO VINEYARDS INC     
1_HARDERSFIELD_13141,1,13141,Noble Vines 181 Merlot Lodi,750mL,2,21.98,10.99,2024-01-29,750.0,2,0.22,2242,DELICATO VINEYARDS INC     
1_HARDERSFIELD_13163,1,13163,Barefoot Bubbly Moscato,750mL,1,9.99,9.99,2024-01-08,750.0,2,0.11,3252,E & J GALLO WINERY         
1_HARDERSFIELD_13163,1,13163,Barefoot Bubbly Moscato,750mL,2,19.98,9.99,2024-01-15,750.0,2,0.22,3252,E & J GALLO WINERY         
1_HARDERSFIELD_13163,1,13163,Barefoot Bubbly Moscato,750mL,1,9.99,9.99,2024-01-17,750.0,2,0.11,3252,E & J GALLO WINERY         
1_HARDERSFIELD_13163,1,13163,Barefoot Bubbly Moscato,750mL,2,19.98,9.99,2024-01-29,750.0,2,0.22,3252,E & J GALLO WINERY         
1_HARDERSFIELD_13163,1,13163,Barefoot Bubbly Moscato,750mL,2,19.98,9.99,2024-01-30,750.0,2,0.22,3252,E & J GALLO WINERY         
1_HARDERSFIELD_13225,1,13225,Alphonse Dolly Sancerre Cvee,750mL,1,24.99,24.99,2024-01-08,750.0,2,0.11,90024,VINILANDIA USA             
1_HARDERSFIELD_1323,1,1323,Early Times,1.75L,2,35.98,17.99,2024-01-02,1750.0,1,3.67,1128,BROWN-FORMAN CORP          
1_HARDERSFIELD_1323,1,1323,Early Times,1.75L,1,19.99,19.99,2024-01-06,1750.0,1,1.84,1128,BROWN-FORMAN CORP          
1_HARDERSFIELD_1323,1,1323,Early Times,1.75L,1,19.99,19.99,2024-01-10,1750.0,1,1.84,1128,BROWN-FORMAN CORP          
1_HARDERSFIELD_1323,1,1323,Early Times,1.75L,1,19.99,19.99,2024-01-12,1750.0,1,1.84,1128,BROWN-FORMAN CORP          
1_HARDERSFIELD_1323,1,1323,Early Times,1.75L,4,79.96,19.99,2024-01-13,1750.0,1,7.35,1128,BROWN-FORMAN CORP          
1_HARDERSFIELD_1323,1,1323,Early Times,1.75L,1,19.99,19.99,2024-01-14,1750.0,1,1.84,1128,BROWN-FORMAN CORP          
1_HARDERSFIELD_1323,1,1323,Early Times,1.75L,1,19.99,19.99,2024-01-17,1750.0,1,1.84,1128,BROWN-FORMAN CORP          
1_HARDERSFIELD_1323,1,1323,Early Times,1.75L,1,19.99,19.99,2024-01-18,1750.0,1,1.84,1128,BROWN-FORMAN CORP          
1_HARDERSFIELD_1323,1,1323,Early Times,1.75L,1,19.99,19.99,2024-01-19,1750.0,1,1.84,1128,BROWN-FORMAN CORP          
1_HARDERSFIELD_1323,1,1323,Early Times,1.75L,1,19.99,19.99,2024-01-23,1750.0,1,1.84,1128,BROWN-FORMAN CORP          
1_HARDERSFIELD_1323,1,1323,Early Times,1.75L,1,19.99,19.99,2024-01-25,1750.0,1,1.84,1128,BROWN-FORMAN CORP          
1_HARDERSFIELD_1323,1,1323,Early Times,1.75L,1,19.99,19.99,2024-01-30,1750.0,1,1.84,1128,BROWN-FORMAN CORP          
1_HARDERSFIELD_13258,1,13258,ChocoVine,750mL,3,38.97,12.99,2024-01-06,750.0,2,0.34,9165,ULTRA BEVERAGE COMPANY LLP 
1_HARDERSFIELD_13258,1,13258,ChocoVine,750mL,2,25.98,12.99,2024-01-07,750.0,2,0.22,9165,ULTRA BEVERAGE COMPANY LLP 
1_HARDERSFIELD_13258,1,13258,ChocoVine,750mL,3,38.97,12.99,2024-01-22,750.0,2,0.34,9165,ULTRA BEVERAGE COMPANY LLP 
1_HARDERSFIELD_13258,1,13258,ChocoVine,750mL,2,25.98,12.99,2024-01-28,750.0,2,0.22,9165,ULTRA BEVERAGE COMPANY LLP 
1_HARDERSFIELD_13258,1,13258,ChocoVine,750mL,1,12.99,12.99,2024-01-29,750.0,2,0.11,9165,ULTRA BEVERAGE COMPANY LLP 
1_HARDERSFIELD_13260,1,13260,Carmenere Santa Rita 120,750mL,1,8.99,8.99,2024-01-16,750.0,2,0.11,6785,PALM BAY INTERNATIONAL INC 
1_HARDERSFIELD_13260,1,13260,Carmenere Santa Rita 120,750mL,3,26.97,8.99,2024-01-29,750.0,2,0.34,6785,PALM BAY INTERNATIONAL INC 
1_HARDERSFIELD_1330,1,1330,Grey Goose Glass Pack,1.75L,1,57.99,57.99,2024-01-21,1750.0,1,1.84,480,BACARDI USA INC            
1_HARDERSFIELD_1330,1,1330,Grey Goose Glass Pack,1.75L,1,57.99,57.99,2024-01-29,1750.0,1,1.84,480,BACARDI USA INC            
1_HARDERSFIELD_13303,1,13303,Plungerhead Znfdl Lodi,750mL,2,27.98,13.99,2024-01-08,750.0,2,0.22,653,STATE WINE & SPIRITS   
1_HARDERSFIELD_13303,1,13303,Plungerhead Znfdl Lodi,750mL,2,27.98,13.99,2024-01-12,750.0,2,0.22,653,STATE WINE & SPIRITS   
1_HARDERSFIELD_13303,1,13303,Plungerhead Znfdl Lodi,750mL,1,13.99,13.99,2024-01-14,750.0,2,0.11,653,STATE WINE & SPIRITS   
1_HARDERSFIELD_13303,1,13303,Plungerhead Znfdl Lodi,750mL,1,13.99,13.99,2024-01-20,750.0,2,0.11,653,STATE WINE & SPIRITS   
1_HARDERSFIELD_13303,1,13303,Plungerhead Znfdl Lodi,750mL,1,13.99,13.99,2024-01-25,750.0,2,0.11,653,STATE WINE & SPIRITS   
1_HARDERSFIELD_13303,1,13303,Plungerhead Znfdl Lodi,750mL,1,13.99,13.99,2024-01-30,750.0,2,0.11,653,STATE WINE & SPIRITS   
1_HARDERSFIELD_1336,1,1336,Gr Marnier Cordon Rouge VAP,750mL,1,26.99,26.99,2024-01-02,750.0,1,0.79,8112,MOET HENNESSY USA INC      
1_HARDERSFIELD_1336,1,1336,Gr Marnier Cordon Rouge VAP,750mL,1,26.99,26.99,2024-01-03,750.0,1,0.79,8112,MOET HENNESSY USA INC      
1_HARDERSFIELD_1336,1,1336,Gr Marnier Cordon Rouge VAP,750mL,1,28.99,28.99,2024-01-15,750.0,1,0.79,8112,MOET HENNESSY USA INC      
1_HARDERSFIELD_1336,1,1336,Gr Marnier Cordon Rouge VAP,750mL,1,28.99,28.99,2024-01-29,750.0,1,0.79,8112,MOET HENNESSY USA INC      
1_HARDERSFIELD_13393,1,13393,Debauchery Carmenere,750mL,2,21.98,10.99,2024-01-02,750.0,2,0.22,9165,ULTRA BEVERAGE COMPANY LLP 
1_HARDERSFIELD_13393,1,13393,Debauchery Carmenere,750mL,2,21.98,10.99,2024-01-09,750.0,2,0.22,9165,ULTRA BEVERAGE COMPANY LLP 
1_HARDERSFIELD_13393,1,13393,Debauchery Carmenere,750mL,1,10.99,10.99,2024-01-17,750.0,2,0.11,9165,ULTRA BEVERAGE COMPANY LLP 
1_HARDERSFIELD_13393,1,13393,Debauchery Carmenere,750mL,1,10.99,10.99,2024-01-22,750.0,2,0.11,9165,ULTRA BEVERAGE COMPANY LLP 
1_HARDERSFIELD_13393,1,13393,Debauchery Carmenere,750mL,1,10.99,10.99,2024-01-27,750.0,2,0.11,9165,ULTRA BEVERAGE COMPANY LLP 
1_HARDERSFIELD_13393,1,13393,Debauchery Carmenere,750mL,1,10.99,10.99,2024-01-29,750.0,2,0.11,9165,ULTRA BEVERAGE COMPANY LLP 
1_HARDERSFIELD_13395,1,13395,Debauchery Svgn Bl,750mL,1,13.99,13.99,2024-01-04,750.0,2,0.11,9165,ULTRA BEVERAGE COMPANY LLP 
1_HARDERSFIELD_13397,1,13397,Dom Seguinot-Bordet Chablis,750mL,1,23.99,23.99,2024-01-10,750.0,2,0.11,90024,VINILANDIA USA             
1_HARDERSFIELD_13397,1,13397,Dom Seguinot-Bordet Chablis,750mL,2,47.98,23.99,2024-01-15,750.0,2,0.22,90024,VINILANDIA USA             
1_HARDERSFIELD_13397,1,13397,Dom Seguinot-Bordet Chablis,750mL,1,23.99,23.99,2024-01-30,750.0,2,0.11,90024,VINILANDIA USA             
1_HARDERSFIELD_1340,1,1340,Jim Beam Jacob's Ghost,750mL,1,17.99,17.99,2024-01-19,750.0,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1340,1,1340,Jim Beam Jacob's Ghost,750mL,1,17.99,17.99,2024-01-28,750.0,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_13422,1,13422,Gnarly Head Pnt Nr,750mL,1,9.99,9.99,2024-01-02,750.0,2,0.11,2242,DELICATO VINEYARDS INC     
1_HARDERSFIELD_13422,1,13422,Gnarly Head Pnt Nr,750mL,2,25.98,12.99,2024-01-29,750.0,2,0.22,2242,DELICATO VINEYARDS INC     
1_HARDERSFIELD_13430,1,13430,Agua de Piedra Malbec Selccn,750mL,4,43.96,10.99,2024-01-06,750.0,2,0.45,7153,PINE STATE TRADING CO      
1_HARDERSFIELD_13430,1,13430,Agua de Piedra Malbec Selccn,750mL,2,21.98,10.99,2024-01-08,750.0,2,0.22,7153,PINE STATE TRADING CO      
1_HARDERSFIELD_13430,1,13430,Agua de Piedra Malbec Selccn,750mL,8,87.92,10.99,2024-01-09,750.0,2,0.9,7153,PINE STATE TRADING CO      
1_HARDERSFIELD_13430,1,13430,Agua de Piedra Malbec Selccn,750mL,1,10.99,10.99,2024-01-10,750.0,2,0.11,7153,PINE STATE TRADING CO      
1_HARDERSFIELD_13430,1,13430,Agua de Piedra Malbec Selccn,750mL,4,43.96,10.99,2024-01-13,750.0,2,0.45,7153,PINE STATE TRADING CO      
1_HARDERSFIELD_13430,1,13430,Agua de Piedra Malbec Selccn,750mL,3,32.97,10.99,2024-01-14,750.0,2,0.34,7153,PINE STATE TRADING CO      
1_HARDERSFIELD_13430,1,13430,Agua de Piedra Malbec Selccn,750mL,2,21.98,10.99,2024-01-15,750.0,2,0.22,7153,PINE STATE TRADING CO      
1_HARDERSFIELD_13430,1,13430,Agua de Piedra Malbec Selccn,750mL,2,21.98,10.99,2024-01-16,750.0,2,0.22,7153,PINE STATE TRADING CO      
1_HARDERSFIELD_13430,1,13430,Agua de Piedra Malbec Selccn,750mL,1,10.99,10.99,2024-01-17,750.0,2,0.11,7153,PINE STATE TRADING CO      
1_HARDERSFIELD_13430,1,13430,Agua de Piedra Malbec Selccn,750mL,2,21.98,10.99,2024-01-18,750.0,2,0.22,7153,PINE STATE TRADING CO      
1_HARDERSFIELD_13430,1,13430,Agua de Piedra Malbec Selccn,750mL,2,21.98,10.99,2024-01-21,750.0,2,0.22,7153,PINE STATE TRADING CO      
1_HARDERSFIELD_13430,1,13430,Agua de Piedra Malbec Selccn,750mL,13,142.87,10.99,2024-01-22,750.0,2,1.46,7153,PINE STATE TRADING CO      
1_HARDERSFIELD_13430,1,13430,Agua de Piedra Malbec Selccn,750mL,4,43.96,10.99,2024-01-23,750.0,2,0.45,7153,PINE STATE TRADING CO      
1_HARDERSFIELD_13430,1,13430,Agua de Piedra Malbec Selccn,750mL,1,10.99,10.99,2024-01-24,750.0,2,0.11,7153,PINE STATE TRADING CO      
1_HARDERSFIELD_13430,1,13430,Agua de Piedra Malbec Selccn,750mL,4,43.96,10.99,2024-01-28,750.0,2,0.45,7153,PINE STATE TRADING CO      
1_HARDERSFIELD_13430,1,13430,Agua de Piedra Malbec Selccn,750mL,8,87.92,10.99,2024-01-29,750.0,2,0.9,7153,PINE STATE TRADING CO      
1_HARDERSFIELD_13430,1,13430,Agua de Piedra Malbec Selccn,750mL,12,131.88,10.99,2024-01-30,750.0,2,1.35,7153,PINE STATE TRADING CO      
1_HARDERSFIELD_1345,1,1345,Basil Hayden Bourbon,750mL,1,38.99,38.99,2024-01-08,750.0,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1345,1,1345,Basil Hayden Bourbon,750mL,1,38.99,38.99,2024-01-09,750.0,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1345,1,1345,Basil Hayden Bourbon,750mL,1,38.99,38.99,2024-01-14,750.0,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1345,1,1345,Basil Hayden Bourbon,750mL,1,38.99,38.99,2024-01-16,750.0,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1345,1,1345,Basil Hayden Bourbon,750mL,1,38.99,38.99,2024-01-21,750.0,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1345,1,1345,Basil Hayden Bourbon,750mL,4,155.96,38.99,2024-01-23,750.0,1,3.15,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_13451,1,13451,Clifford Bay Svgn Bl Marlbor,750mL,6,71.94,11.99,2024-01-06,750.0,2,0.68,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_13451,1,13451,Clifford Bay Svgn Bl Marlbor,750mL,2,23.98,11.99,2024-01-11,750.0,2,0.22,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_13451,1,13451,Clifford Bay Svgn Bl Marlbor,750mL,4,47.96,11.99,2024-01-15,750.0,2,0.45,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_13451,1,13451,Clifford Bay Svgn Bl Marlbor,750mL,1,11.99,11.99,2024-01-16,750.0,2,0.11,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_13451,1,13451,Clifford Bay Svgn Bl Marlbor,750mL,1,11.99,11.99,2024-01-23,750.0,2,0.11,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_13451,1,13451,Clifford Bay Svgn Bl Marlbor,750mL,6,71.94,11.99,2024-01-29,750.0,2,0.68,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_13451,1,13451,Clifford Bay Svgn Bl Marlbor,750mL,2,23.98,11.99,2024-01-30,750.0,2,0.22,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_13454,1,13454,Eden Heirloom Blnd Ice Cider,375mL,1,24.99,24.99,2024-01-10,375.0,2,0.06,90047,CRUSH WINES                
1_HARDERSFIELD_13454,1,13454,Eden Heirloom Blnd Ice Cider,375mL,1,24.99,24.99,2024-01-15,375.0,2,0.06,90047,CRUSH WINES                
1_HARDERSFIELD_13454,1,13454,Eden Heirloom Blnd Ice Cider,375mL,4,99.96,24.99,2024-01-16,375.0,2,0.22,90047,CRUSH WINES                
1_HARDERSFIELD_13454,1,13454,Eden Heirloom Blnd Ice Cider,375mL,1,24.99,24.99,2024-01-20,375.0,2,0.06,90047,CRUSH WINES                
1_HARDERSFIELD_13454,1,13454,Eden Heirloom Blnd Ice Cider,375mL,1,24.99,24.99,2024-01-29,375.0,2,0.06,90047,CRUSH WINES                
1_HARDERSFIELD_13454,1,13454,Eden Heirloom Blnd Ice Cider,375mL,1,24.99,24.99,2024-01-30,375.0,2,0.06,90047,CRUSH WINES                
1_HARDERSFIELD_13458,1,13458,Ch Ste Michelle Harvest Rsl,750mL,2,23.98,11.99,2024-01-07,750.0,2,0.22,8673,STE MICHELLE WINE ESTATES  
1_HARDERSFIELD_13458,1,13458,Ch Ste Michelle Harvest Rsl,750mL,2,23.98,11.99,2024-01-12,750.0,2,0.22,8673,STE MICHELLE WINE ESTATES  
1_HARDERSFIELD_13458,1,13458,Ch Ste Michelle Harvest Rsl,750mL,1,11.99,11.99,2024-01-16,750.0,2,0.11,8673,STE MICHELLE WINE ESTATES  
1_HARDERSFIELD_1346,1,1346,Knob Creek Bourbon,750mL,3,89.97,29.99,2024-01-07,750.0,1,2.36,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1346,1,1346,Knob Creek Bourbon,750mL,5,149.95,29.99,2024-01-08,750.0,1,3.94,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1346,1,1346,Knob Creek Bourbon,750mL,1,29.99,29.99,2024-01-09,750.0,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1346,1,1346,Knob Creek Bourbon,750mL,1,29.99,29.99,2024-01-11,750.0,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1346,1,1346,Knob Creek Bourbon,750mL,3,89.97,29.99,2024-01-14,750.0,1,2.36,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1346,1,1346,Knob Creek Bourbon,750mL,3,89.97,29.99,2024-01-16,750.0,1,2.36,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1346,1,1346,Knob Creek Bourbon,750mL,1,29.99,29.99,2024-01-17,750.0,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1346,1,1346,Knob Creek Bourbon,750mL,1,29.99,29.99,2024-01-18,750.0,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1346,1,1346,Knob Creek Bourbon,750mL,1,29.99,29.99,2024-01-21,750.0,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1346,1,1346,Knob Creek Bourbon,750mL,5,149.95,29.99,2024-01-22,750.0,1,3.94,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1346,1,1346,Knob Creek Bourbon,750mL,2,59.98,29.99,2024-01-24,750.0,1,1.57,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1346,1,1346,Knob Creek Bourbon,750mL,1,29.99,29.99,2024-01-26,750.0,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1346,1,1346,Knob Creek Bourbon,750mL,2,59.98,29.99,2024-01-27,750.0,1,1.57,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1346,1,1346,Knob Creek Bourbon,750mL,4,119.96,29.99,2024-01-29,750.0,1,3.15,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_13461,1,13461,R M Woodbridge Moscato,1.5L,1,13.99,13.99,2024-01-27,1500.0,2,0.22,1392,CONSTELLATION BRANDS INC   
1_HARDERSFIELD_1347,1,1347,Bakers Bourbon,750mL,1,39.99,39.99,2024-01-10,750.0,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1347,1,1347,Bakers Bourbon,750mL,1,39.99,39.99,2024-01-23,750.0,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1348,1,1348,Knob Creek Bourbon,375mL,1,15.99,15.99,2024-01-08,375.0,1,0.39,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1348,1,1348,Knob Creek Bourbon,375mL,2,31.98,15.99,2024-01-09,375.0,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1348,1,1348,Knob Creek Bourbon,375mL,1,15.99,15.99,2024-01-10,375.0,1,0.39,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1348,1,1348,Knob Creek Bourbon,375mL,1,15.99,15.99,2024-01-11,375.0,1,0.39,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1348,1,1348,Knob Creek Bourbon,375mL,1,15.99,15.99,2024-01-12,375.0,1,0.39,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1348,1,1348,Knob Creek Bourbon,375mL,1,15.99,15.99,2024-01-13,375.0,1,0.39,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1348,1,1348,Knob Creek Bourbon,375mL,1,15.99,15.99,2024-01-14,375.0,1,0.39,12546,JIM BEAM BRANDS COMPANY    
